"city_name";"mundi_code";"sc_code";"neighborhood";"district";"renta_neta_media_por_persona";"renta_neta_media_por_hogar";"media_de_la_renta_por_unidad_de_consumo";"mediana_de_la_renta_por_unidad_de_consumo";"renta_bruta_media_por_persona";"renta_bruta_media_por_hogar";"edad_media_de_la_poblacion";"porcentaje_de_poblacion_menor_de_18_anos";"porcentaje_de_poblacion_de_65_y_mas_anos";"tamano_medio_del_hogar";"porcentaje_de_hogares_unipersonales";"poblacion";"porcentaje_de_poblacion_espanola";"fuente_de_ingreso_salario";"fuente_de_ingreso_pensiones";"fuente_de_ingreso_prestaciones_por_desempleo";"fuente_de_ingreso_otras_prestaciones";"fuente_de_ingreso_otros_ingresos";"cluster"
"Barcelona";"801905023";"5023";"les Tres Torres";"Sarrià-Sant Gervasi";21394;52387;32661;26250;28349;69417;43.1;19.1;22;2;33.6;1454;88.2;15783;5107;535;765;6160;4
"Barcelona";"801905024";"5024";"les Tres Torres";"Sarrià-Sant Gervasi";31670;89569;51053;37450;45312;127478;43.2;21.1;23;3;27.7;1847;89.7;20867;5271;454;666;14388;5
"Barcelona";"801905025";"5025";"les Tres Torres";"Sarrià-Sant Gervasi";31127;89731;51053;37450;45312;127478;41.8;21.2;20.4;3;24.5;1238;87.9;25032;4472;436;604;14388;5
"Barcelona";"801905026";"5026";"les Tres Torres";"Sarrià-Sant Gervasi";31670;89731;51053;37450;45312;127478;42.4;21.1;21.6;3;22.1;1401;92.8;26063;5125;420;473;14388;5
"Barcelona";"801905027";"5027";"les Tres Torres";"Sarrià-Sant Gervasi";31670;89731;51053;37450;45312;127478;41.9;21.8;21.3;3;25.8;1397;91.3;25237;4460;456;456;14388;5
"Barcelona";"801905028";"5028";"les Tres Torres";"Sarrià-Sant Gervasi";30136;89731;48788;37450;43026;127478;41.3;24.3;20.3;3;24.3;1456;87.9;20663;5226;587;529;14388;5
"Barcelona";"801905029";"5029";"les Tres Torres";"Sarrià-Sant Gervasi";31670;89731;51053;37450;45312;127478;41.3;22.6;18.5;3;23.6;1582;92.2;26063;3891;370;630;14388;5
"Barcelona";"801905030";"5030";"les Tres Torres";"Sarrià-Sant Gervasi";31670;89731;51053;37450;45312;127478;42.3;21.7;21.6;3;19.6;1367;94.3;26063;5844;396;538;14388;5
"Barcelona";"801905031";"5031";"Sant Gervasi-la Bonanova";"Sarrià-Sant Gervasi";31670;89731;51053;37450;45312;127478;42.4;21;21.3;3;23;1483;88.9;26017;8345;342;609;14388;5
"Barcelona";"801905032";"5032";"Sant Gervasi-la Bonanova";"Sarrià-Sant Gervasi";31670;89731;51053;33250;45312;127478;43.8;20.1;23.1;3;28.3;1555;80.1;25078;3979;344;608;14388;5
"Barcelona";"801905033";"5033";"Sant Gervasi-la Bonanova";"Sarrià-Sant Gervasi";29724;82178;47135;30450;42641;117889;41.9;21.9;20.1;3;27.9;1317;85.4;17864;4747;541;784;14388;5
"Barcelona";"801905034";"5034";"Sant Gervasi-la Bonanova";"Sarrià-Sant Gervasi";23824;60189;36717;26950;32854;83004;43.8;19.2;21.8;3;32;1175;81.2;17707;4927;612;601;9007;5
"Barcelona";"801905035";"5035";"Sant Gervasi-la Bonanova";"Sarrià-Sant Gervasi";31670;89731;51053;37450;45312;127478;48.9;15.1;31.9;3;27.5;1040;93;20093;8150;479;674;14388;5
"Barcelona";"801905036";"5036";"Sant Gervasi-la Bonanova";"Sarrià-Sant Gervasi";29258;81725;47744;37450;42673;119196;43.2;20.6;22.7;3;22.5;1693;90.1;23039;5271;454;627;13283;5
"Barcelona";"801905037";"5037";"Sant Gervasi-la Bonanova";"Sarrià-Sant Gervasi";23033;58830;36389;28350;31295;79931;42.7;20.1;22.4;3;32.6;1419;88.3;16386;4676;604;555;9074;5
"Barcelona";"801905038";"5038";"Sant Gervasi-la Bonanova";"Sarrià-Sant Gervasi";22063;50940;32887;28350;29797;68796;42.5;15.6;19.7;2;40.5;1272;81.4;15383;4339;668;821;8586;4
"Barcelona";"801905039";"5039";"Sant Gervasi-la Bonanova";"Sarrià-Sant Gervasi";27342;77308;42915;36750;38380;108516;44.1;20.1;25.9;3;22.2;1524;93.2;19376;5893;560;641;11910;5
"Barcelona";"801905040";"5040";"Sant Gervasi-la Bonanova";"Sarrià-Sant Gervasi";20111;46523;30820;25550;27690;64055;42.6;18.8;19.6;2;38.5;1427;85.2;15727;3773;586;706;6897;4
"Barcelona";"801905041";"5041";"Sant Gervasi-la Bonanova";"Sarrià-Sant Gervasi";23178;54808;34578;29750;30781;72787;43.2;16.4;20.7;2;37.8;1468;75.8;17160;4531;697;779;7614;4
"Barcelona";"801905042";"5042";"Sant Gervasi-la Bonanova";"Sarrià-Sant Gervasi";23556;56543;35702;29050;31450;75493;44.6;16.5;22.8;2;32.7;1267;87.5;16898;4761;660;822;8309;4
"Barcelona";"801905043";"5043";"Sant Gervasi-la Bonanova";"Sarrià-Sant Gervasi";23771;55022;35331;27650;31741;73470;42.4;17;18.9;2;36.4;1455;83.9;18224;4350;708;788;7672;4
"Barcelona";"801905044";"5044";"Sant Gervasi-la Bonanova";"Sarrià-Sant Gervasi";21972;54159;33716;26950;28382;69958;42.3;19.3;19.5;2;32.9;1317;87.2;15340;3850;635;828;7729;4
"Barcelona";"801905045";"5045";"Sant Gervasi-la Bonanova";"Sarrià-Sant Gervasi";26575;74391;42705;33250;36708;102757;42.1;22;20.5;3;27.2;1594;91.3;19105;4454;560;831;11757;5
"Barcelona";"801905046";"5046";"Sant Gervasi-la Bonanova";"Sarrià-Sant Gervasi";31670;89731;51053;37450;45312;127478;47.3;17.3;29.6;3;33.7;1106;94.6;23407;6393;390;802;14388;5
"Barcelona";"801905047";"5047";"Sant Gervasi-la Bonanova";"Sarrià-Sant Gervasi";28858;80011;46074;33950;41965;116353;42.8;22.8;20.9;3;25.4;1213;92.5;22037;4602;525;592;14209;5
"Barcelona";"801905048";"5048";"Sant Gervasi-la Bonanova";"Sarrià-Sant Gervasi";28241;72992;43552;35350;39725;102673;43.9;17.3;21.8;3;30;1223;90.6;19204;5207;458;643;14214;5
"Barcelona";"801905049";"5049";"Sant Gervasi-Galvany";"Sarrià-Sant Gervasi";31603;87821;51053;36750;45312;127478;43.4;18.7;22.3;3;25.4;1654;90;22541;4398;436;682;14388;5
"Barcelona";"801905050";"5050";"Sant Gervasi-Galvany";"Sarrià-Sant Gervasi";24939;59847;37079;31150;33888;81321;43.3;17.4;21.3;2;36.6;1595;88.1;18909;5685;682;864;7748;4
"Barcelona";"801905051";"5051";"Sant Gervasi-Galvany";"Sarrià-Sant Gervasi";27954;76111;44622;33950;42119;114677;43.2;19.5;21.7;3;27.2;1596;90.2;22304;4501;481;659;14174;5
"Barcelona";"801905052";"5052";"Sant Gervasi-Galvany";"Sarrià-Sant Gervasi";31670;89731;51053;37450;45312;127478;43.5;19.5;22.3;3;26.1;1395;92.2;26063;4972;427;723;14388;5
"Barcelona";"801905053";"5053";"Sant Gervasi-Galvany";"Sarrià-Sant Gervasi";31670;89731;51053;37450;45312;127478;44;18.5;23.2;3;24.9;1489;90.2;26063;4985;359;512;14388;5
"Barcelona";"801905054";"5054";"Sant Gervasi-Galvany";"Sarrià-Sant Gervasi";31670;89731;51053;37450;45312;127478;45.3;15.6;24.5;3;27.1;1032;86.2;26063;4377;380;410;14388;5
"Barcelona";"801905055";"5055";"Sant Gervasi-Galvany";"Sarrià-Sant Gervasi";31670;89731;51053;37450;45312;127478;44.5;19.3;23.5;3;24.1;1389;90.9;26063;5394;376;363;14388;5
"Barcelona";"801905056";"5056";"Sant Gervasi-Galvany";"Sarrià-Sant Gervasi";31112;73507;47482;33250;45117;106596;46.9;16.2;27.7;2;35.2;1171;85.1;20311;5761;483;525;14388;4
"Barcelona";"801905057";"5057";"Sant Gervasi-Galvany";"Sarrià-Sant Gervasi";31670;85727;49956;37450;45312;127400;46.9;14.4;27.9;3;25.2;1622;87.9;21227;7760;372;705;14388;5
"Barcelona";"801905058";"5058";"Sant Gervasi-Galvany";"Sarrià-Sant Gervasi";31670;82662;51053;35350;45312;120023;45;18.8;23.5;3;29.7;1520;83.6;18996;5307;386;576;14388;5
"Barcelona";"801905059";"5059";"Sant Gervasi-Galvany";"Sarrià-Sant Gervasi";28891;67335;42470;32550;41638;97045;45;16.7;23.4;2;38.7;1517;86.5;18200;4364;611;641;14388;4
"Barcelona";"801905060";"5060";"Sant Gervasi-Galvany";"Sarrià-Sant Gervasi";31670;89731;51053;34650;45312;127478;43.8;18.8;22;3;30.5;1152;83.6;22460;5049;403;568;14388;5
"Barcelona";"801905061";"5061";"Sant Gervasi-Galvany";"Sarrià-Sant Gervasi";21980;46487;31562;26250;29480;62350;45;11.7;21.4;2;43.2;1441;80.8;16330;4402;693;841;7214;4
"Barcelona";"801905062";"5062";"Sant Gervasi-Galvany";"Sarrià-Sant Gervasi";26476;64874;40767;31150;37130;90980;43.8;18.1;21.5;2;36.3;1621;84.6;18116;4154;560;661;13640;4
"Barcelona";"801905063";"5063";"Sant Gervasi-Galvany";"Sarrià-Sant Gervasi";26615;66472;41169;31850;38354;95790;43.5;17.6;21.2;2;33.2;1524;88.2;19568;4912;542;706;12627;4
"Barcelona";"801905064";"5064";"Sant Gervasi-Galvany";"Sarrià-Sant Gervasi";24797;56701;37229;29050;33898;77511;44.1;15.1;21.5;2;36.6;1565;83.1;20243;4144;552;902;8057;4
"Barcelona";"801905065";"5065";"Sant Gervasi-Galvany";"Sarrià-Sant Gervasi";22942;56131;34651;29050;31025;75908;44;17.1;22.2;2;35;1618;81.5;15811;4675;651;811;9078;4
"Barcelona";"801905066";"5066";"Sant Gervasi-Galvany";"Sarrià-Sant Gervasi";26998;65521;41427;32550;38731;93997;44.6;14;23.6;2;35;1303;84.5;20301;4798;585;676;12370;4
"Barcelona";"801905067";"5067";"Sant Gervasi-Galvany";"Sarrià-Sant Gervasi";25806;61029;41437;33250;40357;95441;45.8;15.8;25.6;2;35.8;1223;87;19542;5753;466;653;13943;4
"Barcelona";"801905068";"5068";"Sant Gervasi-Galvany";"Sarrià-Sant Gervasi";25609;57208;38379;30450;36215;80898;42.5;17.8;20.7;2;40.9;1510;83.9;18010;4889;602;757;11955;4
"Barcelona";"801905069";"5069";"Sant Gervasi-Galvany";"Sarrià-Sant Gervasi";23562;57729;36489;29750;32118;78692;42.1;18.8;18.2;2;34.4;1736;87;17776;3706;730;839;9067;4
"Barcelona";"801905070";"5070";"Sant Gervasi-Galvany";"Sarrià-Sant Gervasi";23223;56072;34892;30450;31163;75241;44.3;16.1;22.3;2;32.4;1410;84.2;17257;5313;676;613;7305;4
"Barcelona";"801905071";"5071";"Sant Gervasi-Galvany";"Sarrià-Sant Gervasi";21597;49848;31880;26950;28364;65468;42.9;15.9;19.9;2;37.8;1581;81.2;16228;3800;741;684;6911;4
"Barcelona";"801905072";"5072";"Sant Gervasi-Galvany";"Sarrià-Sant Gervasi";24167;58240;37351;29050;34647;83496;44.3;17.7;23.5;2;33.2;1703;87.5;17113;4955;572;700;11307;4
"Barcelona";"801905073";"5073";"Sant Gervasi-Galvany";"Sarrià-Sant Gervasi";23075;52529;33896;27650;31259;71161;44.4;15.3;22.4;2;37.5;1588;84.9;16628;4819;646;627;8540;4
"Barcelona";"801905074";"5074";"Sant Gervasi-Galvany";"Sarrià-Sant Gervasi";28559;70327;43059;33250;38660;95199;45;16.5;23.8;2;35.2;1646;88;17821;5389;536;656;14257;4
"Barcelona";"801905075";"5075";"Sant Gervasi-Galvany";"Sarrià-Sant Gervasi";22749;52087;34989;28350;32625;74698;43.9;17.9;22.8;2;39.2;1843;85.7;17365;4627;616;822;9195;4
"Barcelona";"801905076";"5076";"Sant Gervasi-Galvany";"Sarrià-Sant Gervasi";24235;58565;36480;29050;32838;79355;43.8;17.6;23.2;2;38.4;1401;87.2;16644;4956;624;731;9883;4
"Barcelona";"801905077";"5077";"Sant Gervasi-Galvany";"Sarrià-Sant Gervasi";25484;69107;40325;31850;35624;96605;42.7;19;19.9;3;31.4;1422;89.8;19346;3953;456;845;11024;5
"Barcelona";"801905078";"5078";"Sant Gervasi-Galvany";"Sarrià-Sant Gervasi";23031;62552;38586;31850;34979;95004;41.8;20.6;19.6;3;29.1;2075;88.9;19694;4332;602;633;9718;5
"Barcelona";"801905079";"5079";"Sant Gervasi-Galvany";"Sarrià-Sant Gervasi";23039;60501;35150;31150;30964;81313;44.4;16.8;21.7;3;29.5;1223;86.6;18588;5207;540;844;5786;5
"Barcelona";"801905080";"5080";"el Putxet i el Farró";"Sarrià-Sant Gervasi";21321;48301;31608;26250;28448;64447;43.8;14.8;20.8;2;39.7;1337;83.8;16581;4215;612;698;6343;4
"Barcelona";"801905081";"5081";"el Putxet i el Farró";"Sarrià-Sant Gervasi";7889;18862;31785;27650;28750;68736;42.8;18.5;21.4;2;36;1561;84.5;15587;4825;650;686;7002;4
"Barcelona";"801905082";"5082";"el Putxet i el Farró";"Sarrià-Sant Gervasi";20236;47018;30022;27650;26293;61091;42.7;16.3;20;2;37.6;1603;84.7;16215;4370;665;729;4314;4
"Barcelona";"801905083";"5083";"el Putxet i el Farró";"Sarrià-Sant Gervasi";19500;44924;29573;26950;26436;60905;44.9;14.6;22.9;2;36.2;1232;86.2;14780;5385;669;774;4828;4
"Barcelona";"801905084";"5084";"el Putxet i el Farró";"Sarrià-Sant Gervasi";22341;52998;33413;26950;29209;69291;44.3;14.9;22.4;2;35.2;1333;82.5;15050;5504;650;642;7364;4
"Barcelona";"801905085";"5085";"el Putxet i el Farró";"Sarrià-Sant Gervasi";19358;44957;28911;24850;25210;58548;41.8;17.8;18.8;2;37.1;1296;83.6;14989;4337;751;791;4342;4
"Barcelona";"801905086";"5086";"el Putxet i el Farró";"Sarrià-Sant Gervasi";20454;46743;30116;26950;26630;60854;42.6;17.2;19.7;2;37.7;1329;83.5;15077;4128;814;790;5820;4
"Barcelona";"801905087";"5087";"el Putxet i el Farró";"Sarrià-Sant Gervasi";20682;48773;30849;27650;27335;64461;43.9;14.7;21.4;2;35.7;1569;84.6;15538;4779;662;736;5620;4
"Barcelona";"801905088";"5088";"el Putxet i el Farró";"Sarrià-Sant Gervasi";23193;57185;34632;29050;30784;75901;43.4;15.5;21.9;2;35.1;1675;84.7;16172;5558;596;623;7836;4
"Barcelona";"801905089";"5089";"el Putxet i el Farró";"Sarrià-Sant Gervasi";21786;54054;32443;26950;29260;72600;42;18;19.7;2;34.4;1744;83.8;16746;4891;680;616;6327;4
"Barcelona";"801905090";"5090";"el Putxet i el Farró";"Sarrià-Sant Gervasi";20357;45760;29511;24150;26964;60610;43.8;15.3;21.5;2;38.7;1862;80.5;15629;4432;716;752;5435;4
"Barcelona";"801905091";"5091";"el Putxet i el Farró";"Sarrià-Sant Gervasi";21441;50558;31692;27650;28106;66276;44.3;15.9;23.2;2;31.6;1544;85;17201;5184;612;649;4461;4
"Barcelona";"801905092";"5092";"el Putxet i el Farró";"Sarrià-Sant Gervasi";27417;73032;44180;33250;40227;107156;43.5;16.8;20.6;3;29.5;1557;88.4;19938;4297;487;704;14388;5
"Barcelona";"801905093";"5093";"el Putxet i el Farró";"Sarrià-Sant Gervasi";26111;60158;38791;31850;35562;81934;44.3;16.3;22.6;2;40.3;1091;89.2;16373;4497;661;774;13258;4
"Barcelona";"801905094";"5094";"el Putxet i el Farró";"Sarrià-Sant Gervasi";24799;62958;38497;32550;34442;87438;43.8;18.3;22.9;3;31.1;2700;87.8;18128;5542;567;574;9632;5
"Barcelona";"801905095";"5095";"el Putxet i el Farró";"Sarrià-Sant Gervasi";19005;45698;28086;24850;24760;59535;43.6;17.9;22.8;2;32.9;1670;85.4;14410;4733;610;767;4240;4
"Barcelona";"801905096";"5096";"el Putxet i el Farró";"Sarrià-Sant Gervasi";20030;45376;29115;24150;25955;58800;43.7;16.9;21.9;2;39.2;1120;84.5;14941;4555;658;823;4979;4
"Barcelona";"801905097";"5097";"el Putxet i el Farró";"Sarrià-Sant Gervasi";22051;53724;33917;29050;30686;74764;42.2;19.4;19.7;2;32.8;1592;85.1;18082;4507;625;676;6796;4
"Barcelona";"801905098";"5098";"el Putxet i el Farró";"Sarrià-Sant Gervasi";19832;46587;29531;26950;25728;60436;44.8;14.7;23.4;2;36.2;1531;82.5;14579;5436;653;776;4283;0
"Barcelona";"801906001";"6001";"Vallcarca i els Penitents";"Gràcia";16659;39907;24592;22050;21224;50841;42;17;17.9;2;35.2;1109;76.4;12532;3443;743;650;3856;3
"Barcelona";"801906002";"6002";"Vallcarca i els Penitents";"Gràcia";17368;38443;25022;22050;21840;48342;44.9;14;23.7;2;41.1;1513;79.2;12161;5194;747;705;3034;3
"Barcelona";"801906003";"6003";"Vallcarca i els Penitents";"Gràcia";16630;38973;24394;22050;20960;49122;43.5;14.8;20.9;2;33.4;2249;80.7;12617;4153;882;656;2653;3
"Barcelona";"801906004";"6004";"Vallcarca i els Penitents";"Gràcia";18471;42814;27118;22750;23477;54417;44.3;15.4;22.2;2;36.5;1427;85.3;12973;5348;745;938;3473;0
"Barcelona";"801906006";"6006";"Vallcarca i els Penitents";"Gràcia";21744;53299;34323;30450;29895;73278;45.1;16.6;23.5;2;33.5;1023;89.7;17843;5285;620;690;5457;4
"Barcelona";"801906007";"6007";"Vallcarca i els Penitents";"Gràcia";20128;48661;30086;25550;26343;63688;42.6;16.9;18.5;2;32.4;1942;86.2;16533;4082;754;732;4243;4
"Barcelona";"801906008";"6008";"Vallcarca i els Penitents";"Gràcia";18026;41851;26504;22750;23119;53677;44.3;16.3;22.2;2;35.5;1968;83.6;12640;4879;799;812;3989;3
"Barcelona";"801906009";"6009";"Vallcarca i els Penitents";"Gràcia";23781;61312;36532;27650;32233;83104;43.5;19.7;21.4;3;30.4;1274;86.4;17024;4478;550;779;9402;5
"Barcelona";"801906010";"6010";"Vallcarca i els Penitents";"Gràcia";20519;52108;30625;25550;26478;67244;46.6;14.7;26.8;3;25.1;1051;82.9;14014;5680;680;688;5417;2
"Barcelona";"801906011";"6011";"Vallcarca i els Penitents";"Gràcia";19523;48808;29388;24150;25346;63366;46.6;15.6;25.6;2;30.1;1299;90.3;13844;5221;720;551;5011;3
"Barcelona";"801906012";"6012";"Vallcarca i els Penitents";"Gràcia";21211;53862;31839;27650;28164;71518;46.5;15.7;28.1;2;31.2;1143;84.2;13174;6332;635;854;7169;3
"Barcelona";"801906013";"6013";"el Coll";"Gràcia";17062;39858;25167;22050;21825;50984;43.8;13.7;19.5;2;33.6;1773;79.5;13899;3952;805;747;2422;3
"Barcelona";"801906014";"6014";"el Coll";"Gràcia";15965;39188;23351;20650;19580;48064;46.2;15.2;26.4;2;28.9;1426;84.8;10368;5131;799;956;2326;3
"Barcelona";"801906015";"6015";"el Coll";"Gràcia";15146;35342;22217;18550;18570;43329;43.2;15.5;18.6;2;33.7;1425;81.4;11044;3475;908;815;2327;3
"Barcelona";"801906016";"6016";"el Coll";"Gràcia";14039;32549;20370;17850;17064;39563;41.9;16.5;17;2;35.9;1586;79.7;11058;2831;884;851;1439;3
"Barcelona";"801906017";"6017";"el Coll";"Gràcia";14969;35266;21978;19250;18463;43498;44.5;16.1;21.2;2;35.1;1327;84.7;12151;3401;799;614;1498;3
"Barcelona";"801906018";"6018";"la Salut";"Gràcia";16148;36599;23584;21350;20093;45540;43.6;13.5;19.7;2;33.7;1316;76.3;11126;4516;867;699;2886;3
"Barcelona";"801906019";"6019";"la Salut";"Gràcia";16856;38621;24560;21350;21418;49073;43;15.1;19.6;2;35.5;1443;82.7;12506;4219;909;807;2977;3
"Barcelona";"801906020";"6020";"la Salut";"Gràcia";17676;39395;25163;22050;22171;49414;46;12.5;25.1;2;39.9;1120;78.2;11916;4822;770;814;3850;3
"Barcelona";"801906021";"6021";"la Salut";"Gràcia";20265;48637;29640;24850;26225;62940;46.2;13.9;25.8;2;31.1;1263;85.9;14210;6056;635;754;4570;3
"Barcelona";"801906022";"6022";"la Salut";"Gràcia";18497;43305;27140;22050;23599;55250;45.3;14.7;24.2;2;34.2;1099;78.7;13088;4913;804;824;3970;3
"Barcelona";"801906023";"6023";"la Salut";"Gràcia";23437;59958;36270;33250;31941;81714;47.1;15.6;31.2;3;25.8;1281;93.4;15852;8723;532;882;5917;3
"Barcelona";"801906024";"6024";"la Salut";"Gràcia";18992;44622;27450;24150;23931;56225;45.8;16.2;26.2;2;32.8;1722;84.3;13133;5637;746;862;3553;3
"Barcelona";"801906025";"6025";"la Salut";"Gràcia";20065;47342;29976;27650;26007;61363;46.6;15.3;27.3;2;33.7;1395;92.3;14445;6386;616;797;3764;3
"Barcelona";"801906026";"6026";"la Salut";"Gràcia";18901;40660;27298;24150;23934;51486;45.9;13.1;25;2;37.9;946;84.3;13466;5564;790;700;3414;3
"Barcelona";"801906027";"6027";"la Salut";"Gràcia";20019;46792;29119;24850;25713;60099;45.4;16;25.3;2;35;1198;85.9;14680;6028;635;775;3594;3
"Barcelona";"801906028";"6028";"la Vila de Gràcia";"Gràcia";16759;38100;24038;21350;21016;47776;43.2;13.8;19.3;2;36.6;1301;79;12048;4237;792;630;3309;3
"Barcelona";"801906029";"6029";"la Vila de Gràcia";"Gràcia";18657;39481;26266;23450;23583;49906;46;11.4;23.7;2;41.9;1197;81.3;13291;5485;863;668;3277;3
"Barcelona";"801906030";"6030";"la Vila de Gràcia";"Gràcia";17096;37589;24495;22050;21341;46921;43.1;12.9;18.3;2;37;1348;77.7;13506;3354;858;719;2904;3
"Barcelona";"801906031";"6031";"la Vila de Gràcia";"Gràcia";18425;37630;25875;23450;23340;47668;45;9.7;20.5;2;42.1;1089;78.3;15001;4169;937;757;2477;3
"Barcelona";"801906032";"6032";"la Vila de Gràcia";"Gràcia";16634;38371;24634;22750;20829;48047;43.8;14.2;21.4;2;35.8;1138;83.7;12982;4357;753;553;2184;3
"Barcelona";"801906033";"6033";"la Vila de Gràcia";"Gràcia";17944;37700;25771;23450;22769;47838;44.6;11.7;20.9;2;43.4;1257;81.2;14024;4284;738;814;2908;3
"Barcelona";"801906034";"6034";"la Vila de Gràcia";"Gràcia";19524;42470;27951;22750;24596;53503;43.6;13.9;19.8;2;40.6;1127;81.4;13838;3627;856;880;5395;3
"Barcelona";"801906035";"6035";"la Vila de Gràcia";"Gràcia";21080;48935;30357;26250;26913;62474;45.8;12.5;23.6;2;33.2;1043;83.1;14782;5422;750;885;5074;3
"Barcelona";"801906036";"6036";"la Vila de Gràcia";"Gràcia";19400;44095;28692;24850;25040;56914;45.2;15.1;24.1;2;33.1;1342;82.9;13320;5092;744;729;5155;0
"Barcelona";"801906037";"6037";"la Vila de Gràcia";"Gràcia";18371;44148;27459;23450;23557;56612;43.2;18.1;21.7;2;33;1104;80.3;12305;4806;714;673;5059;3
"Barcelona";"801906038";"6038";"la Vila de Gràcia";"Gràcia";17726;38347;25412;23450;22291;48222;42.4;14.8;19.3;2;40;1425;81.8;13721;3998;826;794;2952;3
"Barcelona";"801906039";"6039";"la Vila de Gràcia";"Gràcia";16390;34533;23501;21350;20556;43311;42.5;10.9;16.5;2;41.1;1539;72.9;13241;3182;858;699;2576;3
"Barcelona";"801906040";"6040";"la Vila de Gràcia";"Gràcia";19329;45593;27967;24850;24821;58548;43.9;13;20.8;2;34.5;1564;77.9;14396;4859;705;810;4052;4
"Barcelona";"801906041";"6041";"la Vila de Gràcia";"Gràcia";19761;46008;29346;26250;25506;59382;42.8;15.9;19.6;2;36.5;1705;79.3;14892;4108;738;522;5247;4
"Barcelona";"801906042";"6042";"la Vila de Gràcia";"Gràcia";22635;51088;33089;25550;30561;68978;41.7;16.7;17.4;2;37.1;1664;78.2;17597;3621;765;555;8022;4
"Barcelona";"801906043";"6043";"la Vila de Gràcia";"Gràcia";19297;43297;29508;23450;25575;57384;42;15.5;18.7;2;40;1218;71.7;14040;4243;733;572;5988;3
"Barcelona";"801906044";"6044";"la Vila de Gràcia";"Gràcia";23423;51147;34502;26950;31870;69590;43;14.5;19.8;2;38.4;1446;73.7;18360;3899;760;646;8204;4
"Barcelona";"801906045";"6045";"la Vila de Gràcia";"Gràcia";18089;37781;26567;22050;23666;49432;41;13.2;14.7;2;42.2;1255;71.1;13490;3048;850;802;5477;3
"Barcelona";"801906046";"6046";"la Vila de Gràcia";"Gràcia";16961;37903;24072;19950;21594;48257;42.1;12.3;17.1;2;37.6;1120;73.1;13477;3181;772;797;3368;3
"Barcelona";"801906047";"6047";"la Vila de Gràcia";"Gràcia";15523;31429;21816;19950;19527;39534;42.2;11.6;15.7;2;45.8;1194;71.7;12751;2562;1004;634;2576;3
"Barcelona";"801906048";"6048";"la Vila de Gràcia";"Gràcia";15914;34873;23228;19950;20239;44352;41.2;11.7;15.7;2;40.1;1335;68.8;12494;3042;1046;663;2994;3
"Barcelona";"801906049";"6049";"la Vila de Gràcia";"Gràcia";17839;40470;25387;22050;22535;51122;42.6;14.1;18.5;2;39.5;1132;75.4;13927;3343;793;696;3776;3
"Barcelona";"801906050";"6050";"la Vila de Gràcia";"Gràcia";15145;32655;21594;18550;18962;40885;41.5;12.8;16.1;2;39;1301;71.3;11939;3209;1028;660;2125;3
"Barcelona";"801906051";"6051";"la Vila de Gràcia";"Gràcia";17562;38180;25026;22050;22200;48262;41.6;13.9;16;2;40.6;1177;75.3;13035;3591;852;633;4088;3
"Barcelona";"801906052";"6052";"la Vila de Gràcia";"Gràcia";17245;36289;24361;22050;21603;45460;43.5;12.3;19.5;2;38.5;1469;77.8;13606;4049;745;753;2450;3
"Barcelona";"801906053";"6053";"la Vila de Gràcia";"Gràcia";17620;39048;25521;22050;22490;49839;42.7;14.1;18.2;2;37.7;1465;75.6;14673;3562;845;790;2620;3
"Barcelona";"801906054";"6054";"la Vila de Gràcia";"Gràcia";16358;35477;23314;20650;20428;44304;41.7;14.2;16.3;2;39.4;1580;73.9;12585;3253;975;674;2941;3
"Barcelona";"801906055";"6055";"la Vila de Gràcia";"Gràcia";18057;39792;26168;21350;23300;51348;42.9;13.5;16.6;2;38.6;1330;78;14368;3071;755;903;4203;3
"Barcelona";"801906056";"6056";"la Vila de Gràcia";"Gràcia";16029;32519;22347;19950;20192;40966;40.8;13;13.1;2;42.2;1528;73.5;14169;2286;931;631;2176;3
"Barcelona";"801906057";"6057";"la Vila de Gràcia";"Gràcia";16040;32392;22687;19950;20122;40635;43.1;12.5;17.7;2;45.5;1494;73.3;12660;2925;901;612;3024;3
"Barcelona";"801906058";"6058";"la Vila de Gràcia";"Gràcia";17765;36764;24944;20650;22741;47060;42.5;11.4;16.5;2;42.9;1667;73.9;15055;3152;885;592;3057;3
"Barcelona";"801906059";"6059";"la Vila de Gràcia";"Gràcia";17356;35491;23841;21350;21689;44352;44.6;12.5;20.6;2;46.1;1468;80.4;13112;4105;851;746;2875;3
"Barcelona";"801906060";"6060";"la Vila de Gràcia";"Gràcia";17241;38799;25245;21350;21764;48976;43;12.9;17.2;2;36.7;1759;77.4;13397;3351;871;718;3428;3
"Barcelona";"801906061";"6061";"la Vila de Gràcia";"Gràcia";17572;38209;24704;21350;21967;47765;44.9;12.1;20.9;2;39;1292;80.4;12987;4109;875;761;3235;3
"Barcelona";"801906062";"6062";"la Vila de Gràcia";"Gràcia";16466;36032;23532;22050;20460;44773;44.7;13.5;21.7;2;40.7;1194;79.8;11717;4683;780;907;2373;3
"Barcelona";"801906063";"6063";"la Vila de Gràcia";"Gràcia";16536;35167;23516;21350;20751;44131;43.3;13.8;18.3;2;40.7;1452;78.5;13083;3724;827;684;2434;3
"Barcelona";"801906064";"6064";"el Camp d’en Grassot i Gràcia Nova";"Gràcia";18344;42803;26734;24150;23353;54491;44.9;14;22.7;2;33.3;1869;82.9;13739;5043;684;758;3129;3
